ip;int;mac;exp;vrf
5.141.225.25;ae1.5346;e2:4e:a9:e2:68:ae;838;INTUSI
5.141.225.26;ae1.5346;e2:4e:a9:e2:68:ae;304;INTUSI
5.141.225.27;ae1.5346;e2:4e:a9:e2:68:ae;684;INTUSI
5.141.225.28;ae1.5346;e2:4e:a9:e2:68:ae;550;INTUSI
5.141.225.29;ae1.5346;e2:4e:a9:e2:68:ae;275;INTUSI
5.141.225.30;ae1.5346;e2:4e:a9:e2:68:ae;1071;INTUSI
5.141.225.31;ae1.5346;e2:4e:a9:e2:68:ae;1123;INTUSI
5.141.225.32;ae1.5346;e2:4e:a9:e2:68:ae;311;INTUSI
5.141.225.33;ae1.5346;e2:4e:a9:e2:68:ae;1112;INTUSI
5.141.225.34;ae1.5346;e2:4e:a9:e2:68:ae;944;INTUSI
5.141.225.35;ae1.5346;e2:4e:a9:e2:68:ae;996;INTUSI
5.141.225.36;ae1.5346;e2:4e:a9:e2:68:ae;869;INTUSI
5.141.225.37;ae1.5346;e2:4e:a9:e2:68:ae;340;INTUSI
5.141.225.38;ae1.5346;e2:4e:a9:e2:68:ae;883;INTUSI
5.141.225.39;ae1.5346;e2:4e:a9:e2:68:ae;1072;INTUSI
5.141.225.40;ae1.5346;e2:4e:a9:e2:68:ae;456;INTUSI
5.141.225.41;ae1.5346;e2:4e:a9:e2:68:ae;1069;INTUSI
5.141.225.42;ae1.5346;e2:4e:a9:e2:68:ae;849;INTUSI
5.141.225.43;ae1.5346;e2:4e:a9:e2:68:ae;1324;INTUSI
5.141.225.44;ae1.5346;e2:4e:a9:e2:68:ae;27;INTUSI
5.141.225.45;ae1.5346;e2:4e:a9:e2:68:ae;472;INTUSI
5.141.225.46;ae1.5346;e2:4e:a9:e2:68:ae;244;INTUSI
5.141.225.47;ae1.5346;e2:4e:a9:e2:68:ae;415;INTUSI
5.141.225.48;ae1.5346;e2:4e:a9:e2:68:ae;557;INTUSI
5.141.225.49;ae1.5346;e2:4e:a9:e2:68:ae;987;INTUSI
5.141.225.50;ae1.5346;e2:4e:a9:e2:68:ae;567;INTUSI
5.141.225.51;ae1.5346;e2:4e:a9:e2:68:ae;893;INTUSI
5.141.225.52;ae1.5346;e2:4e:a9:e2:68:ae;459;INTUSI
5.141.225.53;ae1.5346;e2:4e:a9:e2:68:ae;1023;INTUSI
5.141.225.54;ae1.5346;e2:4e:a9:e2:68:ae;323;INTUSI
5.141.225.55;ae1.5346;e2:4e:a9:e2:68:ae;1009;INTUSI
5.141.225.56;ae1.5346;e2:4e:a9:e2:68:ae;1247;INTUSI
5.141.225.57;ae1.5346;e2:4e:a9:e2:68:ae;55;INTUSI
5.141.225.58;ae1.5346;e2:4e:a9:e2:68:ae;66;INTUSI
5.141.225.59;ae1.5346;e2:4e:a9:e2:68:ae;709;INTUSI
5.141.225.60;ae1.5346;e2:4e:a9:e2:68:ae;151;INTUSI
5.141.225.61;ae1.5346;e2:4e:a9:e2:68:ae;1094;INTUSI
5.141.225.62;ae1.5346;e2:4e:a9:e2:68:ae;158;INTUSI
5.141.225.63;ae1.5346;e2:4e:a9:e2:68:ae;344;INTUSI
5.141.225.64;ae1.5346;e2:4e:a9:e2:68:ae;1445;INTUSI
5.141.225.65;ae1.5346;e2:4e:a9:e2:68:ae;320;INTUSI
5.141.225.66;ae1.5346;e2:4e:a9:e2:68:ae;187;INTUSI
5.141.225.67;ae1.5346;e2:4e:a9:e2:68:ae;942;INTUSI
5.141.225.68;ae1.5346;e2:4e:a9:e2:68:ae;458;INTUSI
5.141.225.69;ae1.5346;e2:4e:a9:e2:68:ae;775;INTUSI
5.141.225.70;ae1.5346;e2:4e:a9:e2:68:ae;715;INTUSI
5.141.225.71;ae1.5346;e2:4e:a9:e2:68:ae;91;INTUSI
5.141.225.72;ae1.5346;e2:4e:a9:e2:68:ae;138;INTUSI
5.141.225.73;ae1.5346;e2:4e:a9:e2:68:ae;339;INTUSI
5.141.225.74;ae1.5346;e2:4e:a9:e2:68:ae;539;INTUSI
5.141.225.75;ae1.5346;e2:4e:a9:e2:68:ae;157;INTUSI
5.141.225.76;ae1.5346;e2:4e:a9:e2:68:ae;840;INTUSI
5.141.225.77;ae1.5346;e2:4e:a9:e2:68:ae;1156;INTUSI
5.141.225.78;ae1.5346;e2:4e:a9:e2:68:ae;1372;INTUSI
5.141.225.79;ae1.5346;e2:4e:a9:e2:68:ae;233;INTUSI
5.141.225.80;ae1.5346;e2:4e:a9:e2:68:ae;418;INTUSI
5.141.225.81;ae1.5346;e2:4e:a9:e2:68:ae;1053;INTUSI
5.141.225.82;ae1.5346;e2:4e:a9:e2:68:ae;787;INTUSI
5.141.225.83;ae1.5346;e2:4e:a9:e2:68:ae;195;INTUSI
5.141.225.84;ae1.5346;e2:4e:a9:e2:68:ae;188;INTUSI
5.141.225.85;ae1.5346;e2:4e:a9:e2:68:ae;725;INTUSI
5.141.225.86;ae1.5346;e2:4e:a9:e2:68:ae;1177;INTUSI
5.141.225.87;ae1.5346;e2:4e:a9:e2:68:ae;622;INTUSI
5.141.225.88;ae1.5346;e2:4e:a9:e2:68:ae;900;INTUSI
5.141.225.89;ae1.5346;e2:4e:a9:e2:68:ae;637;INTUSI
5.141.225.90;ae1.5346;e2:4e:a9:e2:68:ae;117;INTUSI
5.141.225.91;ae1.5346;e2:4e:a9:e2:68:ae;769;INTUSI
5.141.225.92;ae1.5346;e2:4e:a9:e2:68:ae;778;INTUSI
5.141.225.93;ae1.5346;e2:4e:a9:e2:68:ae;536;INTUSI
5.141.225.94;ae1.5346;e2:4e:a9:e2:68:ae;511;INTUSI
5.141.225.95;ae1.5346;e2:4e:a9:e2:68:ae;53;INTUSI
5.141.225.96;ae1.5346;e2:4e:a9:e2:68:ae;925;INTUSI
5.141.225.97;ae1.5346;e2:4e:a9:e2:68:ae;863;INTUSI
5.141.225.98;ae1.5346;e2:4e:a9:e2:68:ae;530;INTUSI
5.141.225.99;ae1.5346;e2:4e:a9:e2:68:ae;5;INTUSI
5.141.225.100;ae1.5346;e2:4e:a9:e2:68:ae;118;INTUSI
5.141.225.101;ae1.5346;e2:4e:a9:e2:68:ae;283;INTUSI
5.141.225.102;ae1.5346;e2:4e:a9:e2:68:ae;380;INTUSI
5.141.225.103;ae1.5346;e2:4e:a9:e2:68:ae;848;INTUSI
5.141.225.104;ae1.5346;e2:4e:a9:e2:68:ae;38;INTUSI
5.141.225.105;ae1.5346;e2:4e:a9:e2:68:ae;644;INTUSI
5.141.225.106;ae1.5346;e2:4e:a9:e2:68:ae;597;INTUSI
5.141.225.107;ae1.5346;e2:4e:a9:e2:68:ae;1233;INTUSI
5.141.225.108;ae1.5346;e2:4e:a9:e2:68:ae;791;INTUSI
5.141.225.109;ae1.5346;e2:4e:a9:e2:68:ae;1229;INTUSI
5.141.225.110;ae1.5346;e2:4e:a9:e2:68:ae;666;INTUSI
5.141.225.111;ae1.5346;e2:4e:a9:e2:68:ae;382;INTUSI
5.141.225.112;ae1.5346;e2:4e:a9:e2:68:ae;371;INTUSI
5.141.225.113;ae1.5346;e2:4e:a9:e2:68:ae;935;INTUSI
5.141.225.114;ae1.5346;e2:4e:a9:e2:68:ae;525;INTUSI
5.141.225.115;ae1.5346;e2:4e:a9:e2:68:ae;504;INTUSI
5.141.225.116;ae1.5346;e2:4e:a9:e2:68:ae;543;INTUSI
5.141.225.117;ae1.5346;e2:4e:a9:e2:68:ae;960;INTUSI
5.141.225.118;ae1.5346;e2:4e:a9:e2:68:ae;765;INTUSI
5.141.225.119;ae1.5346;e2:4e:a9:e2:68:ae;228;INTUSI
5.141.225.120;ae1.5346;e2:4e:a9:e2:68:ae;365;INTUSI
5.141.225.121;ae1.5346;e2:4e:a9:e2:68:ae;1304;INTUSI
5.141.225.122;ae1.5346;e2:4e:a9:e2:68:ae;67;INTUSI
5.141.225.123;ae1.5346;e2:4e:a9:e2:68:ae;1224;INTUSI
5.141.225.124;ae1.5346;e2:4e:a9:e2:68:ae;262;INTUSI
5.141.225.125;ae1.5346;e2:4e:a9:e2:68:ae;772;INTUSI
5.141.225.126;ae1.5346;e2:4e:a9:e2:68:ae;938;INTUSI
5.141.225.127;ae1.5346;e2:4e:a9:e2:68:ae;552;INTUSI
5.141.225.128;ae1.5346;e2:4e:a9:e2:68:ae;980;INTUSI
5.141.225.129;ae1.5346;e2:4e:a9:e2:68:ae;158;INTUSI
5.141.225.130;ae1.5346;e2:4e:a9:e2:68:ae;755;INTUSI
5.141.225.131;ae1.5346;e2:4e:a9:e2:68:ae;968;INTUSI
5.141.225.132;ae1.5346;e2:4e:a9:e2:68:ae;963;INTUSI
5.141.225.133;ae1.5346;e2:4e:a9:e2:68:ae;806;INTUSI
5.141.225.134;ae1.5346;e2:4e:a9:e2:68:ae;380;INTUSI
5.141.225.135;ae1.5346;e2:4e:a9:e2:68:ae;443;INTUSI
5.141.225.136;ae1.5346;e2:4e:a9:e2:68:ae;282;INTUSI
5.141.225.137;ae1.5346;e2:4e:a9:e2:68:ae;506;INTUSI
5.141.225.138;ae1.5346;e2:4e:a9:e2:68:ae;504;INTUSI
5.141.225.139;ae1.5346;e2:4e:a9:e2:68:ae;163;INTUSI
5.141.225.140;ae1.5346;e2:4e:a9:e2:68:ae;522;INTUSI
5.141.225.141;ae1.5346;e2:4e:a9:e2:68:ae;318;INTUSI
5.141.225.142;ae1.5346;e2:4e:a9:e2:68:ae;695;INTUSI
5.141.225.143;ae1.5346;e2:4e:a9:e2:68:ae;553;INTUSI
5.141.225.144;ae1.5346;e2:4e:a9:e2:68:ae;1213;INTUSI
5.141.225.145;ae1.5346;e2:4e:a9:e2:68:ae;558;INTUSI
5.141.225.146;ae1.5346;e2:4e:a9:e2:68:ae;340;INTUSI
5.141.225.147;ae1.5346;e2:4e:a9:e2:68:ae;191;INTUSI
5.141.225.148;ae1.5346;e2:4e:a9:e2:68:ae;338;INTUSI
5.141.225.149;ae1.5346;e2:4e:a9:e2:68:ae;1089;INTUSI
5.141.225.150;ae1.5346;e2:4e:a9:e2:68:ae;661;INTUSI
5.141.225.151;ae1.5346;e2:4e:a9:e2:68:ae;41;INTUSI
5.141.225.152;ae1.5346;e2:4e:a9:e2:68:ae;651;INTUSI
5.141.225.153;ae1.5346;e2:4e:a9:e2:68:ae;37;INTUSI
5.141.225.154;ae1.5346;e2:4e:a9:e2:68:ae;335;INTUSI
5.141.225.155;ae1.5346;e2:4e:a9:e2:68:ae;1024;INTUSI
5.141.225.156;ae1.5346;e2:4e:a9:e2:68:ae;155;INTUSI
5.141.225.157;ae1.5346;e2:4e:a9:e2:68:ae;1002;INTUSI
5.141.225.158;ae1.5346;e2:4e:a9:e2:68:ae;602;INTUSI
5.141.225.159;ae1.5346;e2:4e:a9:e2:68:ae;809;INTUSI
5.141.225.160;ae1.5346;e2:4e:a9:e2:68:ae;201;INTUSI
5.141.225.161;ae1.5346;e2:4e:a9:e2:68:ae;577;INTUSI
5.141.225.162;ae1.5346;e2:4e:a9:e2:68:ae;514;INTUSI
5.141.225.163;ae1.5346;e2:4e:a9:e2:68:ae;359;INTUSI
5.141.225.164;ae1.5346;e2:4e:a9:e2:68:ae;624;INTUSI
5.141.225.165;ae1.5346;e2:4e:a9:e2:68:ae;91;INTUSI
5.141.225.166;ae1.5346;e2:4e:a9:e2:68:ae;742;INTUSI
5.141.225.167;ae1.5346;e2:4e:a9:e2:68:ae;739;INTUSI
5.141.225.168;ae1.5346;e2:4e:a9:e2:68:ae;205;INTUSI
5.141.225.169;ae1.5346;e2:4e:a9:e2:68:ae;934;INTUSI
5.141.225.170;ae1.5346;e2:4e:a9:e2:68:ae;1057;INTUSI
5.141.225.171;ae1.5346;e2:4e:a9:e2:68:ae;119;INTUSI
5.141.225.172;ae1.5346;e2:4e:a9:e2:68:ae;895;INTUSI
5.141.225.173;ae1.5346;e2:4e:a9:e2:68:ae;333;INTUSI
5.141.225.174;ae1.5346;e2:4e:a9:e2:68:ae;208;INTUSI
5.141.225.175;ae1.5346;e2:4e:a9:e2:68:ae;883;INTUSI
5.141.225.176;ae1.5346;e2:4e:a9:e2:68:ae;177;INTUSI
5.141.225.177;ae1.5346;e2:4e:a9:e2:68:ae;1006;INTUSI
5.141.225.178;ae1.5346;e2:4e:a9:e2:68:ae;725;INTUSI
5.141.225.179;ae1.5346;e2:4e:a9:e2:68:ae;772;INTUSI
5.141.225.180;ae1.5346;e2:4e:a9:e2:68:ae;950;INTUSI
5.141.225.181;ae1.5346;e2:4e:a9:e2:68:ae;1342;INTUSI
5.141.225.182;ae1.5346;e2:4e:a9:e2:68:ae;946;INTUSI
5.141.225.183;ae1.5346;e2:4e:a9:e2:68:ae;880;INTUSI
5.141.225.184;ae1.5346;e2:4e:a9:e2:68:ae;29;INTUSI
5.141.225.185;ae1.5346;e2:4e:a9:e2:68:ae;590;INTUSI
5.141.225.186;ae1.5346;e2:4e:a9:e2:68:ae;1121;INTUSI
5.141.225.187;ae1.5346;e2:4e:a9:e2:68:ae;846;INTUSI
5.141.225.188;ae1.5346;e2:4e:a9:e2:68:ae;1220;INTUSI
5.141.225.189;ae1.5346;e2:4e:a9:e2:68:ae;305;INTUSI
5.141.225.190;ae1.5346;e2:4e:a9:e2:68:ae;424;INTUSI
5.141.225.191;ae1.5346;e2:4e:a9:e2:68:ae;941;INTUSI
5.141.225.192;ae1.5346;e2:4e:a9:e2:68:ae;1076;INTUSI
5.141.225.193;ae1.5346;e2:4e:a9:e2:68:ae;358;INTUSI
5.141.225.194;ae1.5346;e2:4e:a9:e2:68:ae;962;INTUSI
5.141.225.195;ae1.5346;e2:4e:a9:e2:68:ae;1233;INTUSI
5.141.225.196;ae1.5346;e2:4e:a9:e2:68:ae;926;INTUSI
5.141.225.197;ae1.5346;e2:4e:a9:e2:68:ae;570;INTUSI
5.141.225.198;ae1.5346;e2:4e:a9:e2:68:ae;4;INTUSI
5.141.225.199;ae1.5346;e2:4e:a9:e2:68:ae;636;INTUSI
5.141.225.200;ae1.5346;e2:4e:a9:e2:68:ae;266;INTUSI
5.141.225.201;ae1.5346;e2:4e:a9:e2:68:ae;519;INTUSI
5.141.225.202;ae1.5346;e2:4e:a9:e2:68:ae;1004;INTUSI
5.141.225.203;ae1.5346;e2:4e:a9:e2:68:ae;850;INTUSI
5.141.225.204;ae1.5346;e2:4e:a9:e2:68:ae;272;INTUSI
5.141.225.205;ae1.5346;e2:4e:a9:e2:68:ae;667;INTUSI
5.141.225.206;ae1.5346;e2:4e:a9:e2:68:ae;158;INTUSI
5.141.225.207;ae1.5346;e2:4e:a9:e2:68:ae;746;INTUSI
5.141.225.208;ae1.5346;e2:4e:a9:e2:68:ae;115;INTUSI
5.141.225.209;ae1.5346;e2:4e:a9:e2:68:ae;241;INTUSI
5.141.225.210;ae1.5346;e2:4e:a9:e2:68:ae;348;INTUSI
5.141.225.211;ae1.5346;e2:4e:a9:e2:68:ae;1169;INTUSI
5.141.225.212;ae1.5346;e2:4e:a9:e2:68:ae;556;INTUSI
5.141.225.213;ae1.5346;e2:4e:a9:e2:68:ae;87;INTUSI
5.141.225.214;ae1.5346;e2:4e:a9:e2:68:ae;424;INTUSI
5.141.225.215;ae1.5346;e2:4e:a9:e2:68:ae;970;INTUSI
5.141.225.216;ae1.5346;e2:4e:a9:e2:68:ae;1332;INTUSI
5.141.225.217;ae1.5346;e2:4e:a9:e2:68:ae;177;INTUSI
5.141.225.218;ae1.5346;e2:4e:a9:e2:68:ae;598;INTUSI
5.141.225.219;ae1.5346;e2:4e:a9:e2:68:ae;849;INTUSI
5.141.225.220;ae1.5346;e2:4e:a9:e2:68:ae;436;INTUSI
5.141.225.221;ae1.5346;e2:4e:a9:e2:68:ae;602;INTUSI
5.141.225.222;ae1.5346;e2:4e:a9:e2:68:ae;348;INTUSI
5.141.225.223;ae1.5346;e2:4e:a9:e2:68:ae;1128;INTUSI
5.141.225.224;ae1.5346;e2:4e:a9:e2:68:ae;80;INTUSI
5.141.225.225;ae1.5346;e2:4e:a9:e2:68:ae;1410;INTUSI
5.141.225.226;ae1.5346;e2:4e:a9:e2:68:ae;315;INTUSI
5.141.225.227;ae1.5346;e2:4e:a9:e2:68:ae;590;INTUSI
5.141.225.228;ae1.5346;e2:4e:a9:e2:68:ae;18;INTUSI
5.141.225.229;ae1.5346;e2:4e:a9:e2:68:ae;777;INTUSI
5.141.225.230;ae1.5346;e2:4e:a9:e2:68:ae;829;INTUSI
5.141.225.231;ae1.5346;e2:4e:a9:e2:68:ae;220;INTUSI
5.141.225.232;ae1.5346;e2:4e:a9:e2:68:ae;1050;INTUSI
5.141.225.233;ae1.5346;e2:4e:a9:e2:68:ae;304;INTUSI
5.141.225.234;ae1.5346;e2:4e:a9:e2:68:ae;738;INTUSI
5.141.225.235;ae1.5346;e2:4e:a9:e2:68:ae;653;INTUSI
5.141.225.236;ae1.5346;e2:4e:a9:e2:68:ae;1113;INTUSI
5.141.225.237;ae1.5346;e2:4e:a9:e2:68:ae;113;INTUSI
5.141.225.238;ae1.5346;e2:4e:a9:e2:68:ae;694;INTUSI
5.141.225.239;ae1.5346;e2:4e:a9:e2:68:ae;317;INTUSI
5.141.225.240;ae1.5346;e2:4e:a9:e2:68:ae;548;INTUSI
5.141.225.241;ae1.5346;e2:4e:a9:e2:68:ae;63;INTUSI
5.141.225.242;ae1.5346;e2:4e:a9:e2:68:ae;790;INTUSI
5.141.225.243;ae1.5346;e2:4e:a9:e2:68:ae;393;INTUSI
5.141.225.244;ae1.5346;e2:4e:a9:e2:68:ae;634;INTUSI
5.141.225.245;ae1.5346;e2:4e:a9:e2:68:ae;1464;INTUSI
5.141.225.246;ae1.5346;e2:4e:a9:e2:68:ae;551;INTUSI
5.141.225.247;ae1.5346;e2:4e:a9:e2:68:ae;565;INTUSI
5.141.225.248;ae1.5346;e2:4e:a9:e2:68:ae;705;INTUSI
5.141.225.249;ae1.5346;e2:4e:a9:e2:68:ae;882;INTUSI
5.141.225.250;ae1.5346;e2:4e:a9:e2:68:ae;268;INTUSI
5.141.225.251;ae1.5346;e2:4e:a9:e2:68:ae;1171;INTUSI
5.141.225.252;ae1.5346;e2:4e:a9:e2:68:ae;222;INTUSI
5.141.225.253;ae1.5346;e2:4e:a9:e2:68:ae;1075;INTUSI
5.141.225.254;ae1.5346;e2:4e:a9:e2:68:ae;461;INTUSI
10.0.0.2;ae1.1038;b2:af:a6:c8:a3:ae;620;MEDINKOM
10.0.0.2;ae3.4124;90:2b:34:62:81:20;1020;GU_MVD_RF
10.0.0.3;ae1.1038;ba:31:69:1f:db:17;1196;MEDINKOM
10.0.0.4;ae1.1038;ba:31:69:1f:db:17;654;MEDINKOM
10.0.0.6;ae1.1038;62:cc:7c:9a:49:7e;922;MEDINKOM
10.0.0.7;ae1.1038;62:cc:7c:9a:49:7e;1247;MEDINKOM
10.0.0.17;ae3.4124;00:26:9b:00:1b:42;1261;GU_MVD_RF
10.0.0.105;ae3.4124;44:4d:50:e0:6e:51;1008;GU_MVD_RF
10.0.1.2;ae1.2652;64:70:02:78:a3:3a;977;Delta_Service-EK
10.0.1.2;ae1.867;12:46:fe:f3:4a:8b;55;MEDINKOM
10.0.1.3;ae1.867;9e:0f:e0:23:53:ff;109;MEDINKOM
10.0.1.4;ae1.867;9e:0f:e0:23:53:ff;1290;MEDINKOM
10.0.1.6;ae1.867;ca:94:fb:4d:fe:59;198;MEDINKOM
10.0.1.7;ae1.867;ca:94:fb:4d:fe:59;1443;MEDINKOM
10.0.2.66;ae1.2881;1e:1d:7b:c7:7a:3a;485;MEDINKOM
10.0.2.67;ae1.2881;48:5b:39:ab:bd:8f;275;MEDINKOM
10.0.3.34;ae1.2498;66:0e:5e:d8:1b:97;129;MEDINKOM
10.0.3.35;ae1.2498;48:5b:39:ab:bd:66;865;MEDINKOM
10.0.4.2;ae1.2631;c0:00:00:47:00:05;31;Delta_Service-EK
10.0.5.2;ae1.2398;c0:4a:00:ac:ac:26;1256;Delta_Service-EK
10.0.6.2;ae1.2399;c0:4a:00:ac:a9:42;1411;Delta_Service-EK
10.0.7.2;ae1.2400;c0:4a:00:9f:c0:ee;993;Delta_Service-EK
10.0.7.18;ae1.2041;26:ff:e9:2c:93:34;364;MEDINKOM
10.0.7.19;ae1.2041;34:40:b5:87:a7:ca;660;MEDINKOM
10.0.7.34;ae1.1026;de:04:a0:86:32:34;405;MEDINKOM
10.0.7.35;ae1.1026;00:e0:52:a2:90:ec;1079;MEDINKOM
10.0.7.50;ae1.2273;7e:50:f5:dc:0b:fd;479;MEDINKOM
10.0.7.51;ae1.2273;34:40:b5:87:70:a2;1352;MEDINKOM
10.0.7.82;ae1.2149;ce:60:ee:8e:66:4b;721;MEDINKOM
10.0.7.83;ae1.2149;48:5b:39:ab:bd:c4;1455;MEDINKOM
10.0.7.130;ae1.2234;4e:ab:4f:6a:f8:71;241;MEDINKOM
10.0.7.131;ae1.2234;00:e0:52:a2:91:12;824;MEDINKOM
10.0.8.2;ae1.520;c0:4a:00:ac:ab:94;1205;Delta_Service-EK
10.0.9.2;ae1.2530;ec:08:6b:54:6b:82;1081;Delta_Service-EK
10.0.9.18;ae1.3023;8e:ff:83:b0:11:ec;244;MEDINKOM
10.0.9.19;ae1.3023;64:31:50:1b:1f:ff;709;MEDINKOM
10.0.9.210;ae2.50;58:8d:09:43:82:b2;273;GUBERNBANK
10.0.11.2;ae1.2438;c0:4a:00:ac:a9:44;1124;Delta_Service-EK
10.0.12.2;ae1.1281;36:20:3c:c5:3e:c7;565;MEDINKOM
10.0.12.2;ae1.2438;c0:4a:00:ac:ac:1c;1201;Delta_Service-EK
10.0.12.3;ae1.1281;48:5b:39:ab:bd:a9;1012;MEDINKOM
10.0.12.18;ae1.1254;5e:19:95:12:65:33;279;MEDINKOM
10.0.12.19;ae1.1254;48:5b:39:ab:bd:f7;1081;MEDINKOM
10.0.13.2;ae1.2438;c0:4a:00:ac:b4:a2;1433;Delta_Service-EK
10.0.15.2;ae1.5362;42:e7:d7:5b:ea:d9;799;MEDINKOM
10.0.15.3;ae1.5362;34:40:b5:87:a4:d7;710;MEDINKOM
10.0.15.18;ae1.1782;76:5d:68:35:39:52;403;MEDINKOM
10.0.15.19;ae1.1782;48:5b:39:ab:bd:cf;813;MEDINKOM
10.0.15.34;ae1.5357;26:fb:80:91:c8:21;628;MEDINKOM
10.0.15.35;ae1.5357;34:40:b5:87:07:98;765;MEDINKOM
10.0.15.50;ae1.5356;92:ab:7c:a8:6c:e1;521;MEDINKOM
10.0.15.51;ae1.5356;34:40:b5:87:89:b6;884;MEDINKOM
10.0.15.66;ae1.5360;92:1f:c4:03:16:89;45;MEDINKOM
10.0.15.67;ae1.5360;34:40:b5:87:a9:fa;835;MEDINKOM
10.0.15.82;ae1.5358;da:cd:fa:ec:2e:6b;292;MEDINKOM
10.0.15.83;ae1.5358;48:5b:39:ab:bc:c0;932;MEDINKOM
10.0.15.114;ae1.5355;36:06:a5:a4:b1:db;705;MEDINKOM
10.0.15.115;ae1.5355;7c:8b:ca:01:cb:12;548;MEDINKOM
10.0.15.130;ae1.5359;3a:65:e5:85:9a:67;1009;MEDINKOM
10.0.15.146;ae1.5361;1a:34:0a:08:fa:24;196;MEDINKOM
10.0.15.147;ae1.5361;48:5b:39:ab:bd:c9;687;MEDINKOM
10.0.35.2;ae1.1246;ec:08:6b:54:66:3a;1289;Delta_Service-EK
10.0.38.2;ae1.110;30:b5:c2:fd:6a:16;1267;Delta_Service-EK
10.0.40.2;ae1.2254;10:a3:b8:35:1b:91;122;Delta_Service-EK
10.0.41.2;ae1.1672;ec:08:6b:54:66:70;1448;Delta_Service-EK
10.0.44.106;ae3.4599;fc:fb:fb:bc:fa:7c;421;VOS_ELEKTR_SET
10.0.75.178;ae4.1885;34:64:a9:32:81:e1;1143;NTES
10.0.100.2;ae1.2036;0a:b5:cb:4a:67:1c;389;MEDINKOM
10.0.100.5;ae1.2036;e4:1f:13:65:7c:b0;875;MEDINKOM
10.0.102.82;ae1.2062;7a:b1:f8:d6:e2:6d;813;MEDINKOM
10.0.102.98;ae1.963;a2:ae:14:6e:8b:fd;628;MEDINKOM
10.0.102.99;ae1.963;48:5b:39:ab:c0:49;864;MEDINKOM
10.0.102.146;ae1.686;d6:fd:f9:95:e0:67;626;MEDINKOM
10.0.102.147;ae1.686;48:5b:39:ab:bd:e9;1121;MEDINKOM
10.0.102.162;ae1.616;1a:e7:e0:29:f4:62;930;MEDINKOM
10.0.102.163;ae1.616;00:e0:52:a3:61:aa;141;MEDINKOM
10.0.102.194;ae1.91;22:a3:f3:e2:b5:bf;510;MEDINKOM
10.0.102.195;ae1.91;1c:1b:0d:5f:76:8c;829;MEDINKOM
10.0.102.210;ae1.994;9e:e1:54:e9:08:01;416;MEDINKOM
10.0.102.211;ae1.994;48:5b:39:ab:bd:b8;1263;MEDINKOM
10.0.102.226;ae1.934;32:2b:6d:5f:b1:6c;321;MEDINKOM
10.0.103.2;ae1.685;46:50:99:89:25:99;541;MEDINKOM
10.0.103.3;ae1.685;48:5b:39:ab:b9:5d;1120;MEDINKOM
10.0.104.2;ae1.2517;fa:d3:e7:4f:7d:91;107;MEDINKOM
10.0.104.3;ae1.2517;48:5b:39:ab:c0:5b;1223;MEDINKOM
10.0.105.2;ae1.566;b6:a9:bb:29:6c:3d;681;MEDINKOM
10.0.105.3;ae1.566;70:85:c2:f1:59:68;1280;MEDINKOM
10.0.105.4;ae1.566;06:86:8e:cb:aa:58;312;MEDINKOM
10.0.106.2;ae1.2415;46:1d:a8:5c:ec:2c;912;MEDINKOM
10.0.106.3;ae1.2415;10:c3:7b:44:d9:f4;1201;MEDINKOM
10.0.107.2;ae1.621;0a:49:99:16:ad:27;671;MEDINKOM
10.0.107.3;ae1.621;48:5b:39:ab:bd:9b;1347;MEDINKOM
10.0.250.138;ae1.1075;00:19:aa:ba:da:d9;1045;YAMALTELECOM
10.1.0.2;ae3.295;00:1e:58:43:11:e8;1161;ITK-Reshet
10.1.1.2;ae1.2063;2c:54:2d:ed:44:04;361;RCURAL
10.1.1.11;ae1.2840;00:26:9b:00:05:2a;1374;OVO-KIR
10.1.3.10;ae1.2635;00:08:dc:14:06:65;1155;OVO-KIR
10.1.8.2;ae1.2961;64:d1:54:ab:dc:f0;1292;OVO-KIR
10.1.9.11;ae1.2244;00:26:9b:00:04:c1;1023;OVO-KIR
10.1.11.114;ae1.382;00:26:9b:00:1c:10;943;OVO-OKTYB
10.1.11.115;ae1.382;00:08:dc:13:92:7c;967;OVO-OKTYB
10.1.11.120;ae1.382;00:08:dc:14:04:0c;1210;OVO-OKTYB
10.1.11.250;ae1.382;64:d1:54:ab:dc:ef;1043;OVO-OKTYB
10.1.12.1;ae1.1180;00:0c:42:e8:f0:58;1418;OVO-JELEZ
10.1.15.1;ae1.1652;00:25:90:d4:be:85;286;OVO-ORJ
10.1.15.51;ae1.1652;00:16:76:21:06:5f;567;OVO-ORJ
10.1.15.125;ae1.1652;00:0c:42:e8:ef:3a;1056;OVO-ORJ
10.1.21.5;ae1.130;00:08:dc:14:02:41;252;OVO_CHKALOV
10.1.21.6;ae1.130;00:08:dc:13:c7:fa;813;OVO_CHKALOV
10.1.21.14;ae1.130;00:26:9b:00:1c:13;1107;OVO_CHKALOV
10.1.21.66;ae1.174;00:08:dc:13:cf:66;1373;OVO_CHKALOV
10.1.21.146;ae1.228;00:1a:92:ce:1d:ba;821;OVO_CHKALOV
10.1.21.178;ae1.496;00:08:dc:14:25:92;1254;OVO_CHKALOV
10.1.21.210;ae1.537;00:26:9b:00:1b:14;981;OVO_CHKALOV
10.1.21.226;ae1.2999;40:61:86:ce:07:97;911;OVO_CHKALOV
